,MXRF11,KNRI11,HGLG11,XPML11,VISC11,HGBS11,KNCR11,HFOF11,RECR11,IRDM11,XPLG11,BTLG11,VILG11,HGRE11,KNIP11,MCCI11,RBRR11,RBRF11,VGIP11,HSML11,RBRP11,GGRC11,HGRU11,BRCO11,TRXF11,VINO11,JSRE11,BRCR11,RCRB11,ALZR11,PVBI11,HGCR11,DEVA11,CPTS11,VRTA11,KFOF11,RBVA11,VGHF11,HCTR11,RZTR11,TGAR11,MFII11,RBRY11,RECT11,SDIL11,LVBI11,HGFF11,VCJR11,KNSC11,VGIR11,BTRA11,MORE11,BLMG11,VTLT11,OUJP11,AFHI11,PORD11,HGPO11,NEWL11,XPCI11,VSLH11,GARE11
2022-03-02,9.003111839294434,131.75999450683594,162.9962921142578,89.76728057861328,97.96604919433594,16.396209716796875,99.19999694824219,7.609000205993652,99.25981903076172,107.52985382080078,95.72132110595703,101.24185943603516,101.37999725341797,129.35000610351562,99.27999877929688,99.41466522216797,99.75332641601562,7.1529998779296875,99.27654266357422,75.91915130615234,67.0,10.314715385437012,111.58000183105469,99.30000305175781,98.87906646728516,9.456000328063965,76.08000183105469,69.04000091552734,126.20999908447266,10.604674339294434,,103.8424301147461,,10.280811309814453,104.25,73.47000122070312,9.261677742004395,,124.4000015258789,,120.60460662841797,104.92073059082031,104.27857208251953,67.32123565673828,88.44000244140625,97.8580322265625,70.5199966430664,94.66000366210938,9.380000114440918,9.866562843322754,,,,91.30000305175781,89.08999633789062,,9.303000450134277,257.95001220703125,102.48999786376953,94.32263946533203,,
2022-03-03,8.993249893188477,131.22999572753906,162.7213134765625,89.49101257324219,98.74363708496094,16.549116134643555,99.36000061035156,7.599999904632568,100.65714263916016,106.70216369628906,96.96094512939453,101.53788757324219,100.0999984741211,126.69999694824219,99.18000030517578,99.4844741821289,100.63980102539062,7.186999797821045,99.84236145019531,76.03880310058594,66.69999694824219,10.253371238708496,112.1500015258789,100.0,99.20543670654297,9.986000061035156,75.81999969482422,68.83000183105469,126.26000213623047,10.527849197387695,,104.25232696533203,,10.280811309814453,107.4000015258789,76.86000061035156,9.255685806274414,,123.25,,120.60460662841797,105.24048614501953,104.54773712158203,67.7108383178711,88.25,98.52706146240234,71.36000061035156,95.33999633789062,9.388999938964844,9.911293983459473,,,,91.19999694824219,89.08999633789062,,9.520000457763672,256.0,101.2699966430664,97.3224105834961,,
2022-03-04,8.993249893188477,131.97000122070312,161.1697235107422,89.34300994873047,99.41156005859375,16.5900936126709,99.62000274658203,7.605999946594238,100.4076156616211,107.88884735107422,97.22087097167969,101.44908142089844,99.16999816894531,126.12000274658203,99.1500015258789,99.73381042480469,101.38683319091797,7.198999881744385,100.22949981689453,75.74964141845703,66.5999984741211,10.243475914001465,112.5,99.80999755859375,99.03730773925781,9.592000007629395,75.66000366210938,69.0199966430664,126.80000305175781,10.444384574890137,,103.92240905761719,,10.280811309814453,105.30000305175781,74.98999786376953,9.24370288848877,,122.80000305175781,,120.60460662841797,104.92073059082031,104.47795104980469,67.93061065673828,88.0,99.63545227050781,71.0,94.80000305175781,9.418999671936035,9.90632438659668,,,,92.27999877929688,90.0,,9.484999656677246,259.0,101.25,96.1824951171875,,
2022-03-07,8.943944931030273,131.25,159.87344360351562,88.99767303466797,98.44456481933594,16.36522674560547,99.6500015258789,7.585000038146973,100.06826782226562,107.20077514648438,97.97064208984375,103.01803588867188,98.55999755859375,121.5,98.83999633789062,100.68128204345703,100.43063354492188,7.151000022888184,99.71331787109375,75.74964141845703,66.06999969482422,10.250402450561523,111.0199966430664,99.01000213623047,98.99774932861328,9.609999656677246,75.69000244140625,68.0,126.20999908447266,10.420673370361328,,103.87242126464844,,10.280811309814453,104.23999786376953,74.6500015258789,9.226728439331055,,122.29000091552734,,120.60460662841797,104.17129516601562,104.58587646484375,67.49105834960938,87.72000122070312,98.85658264160156,70.81999969482422,94.79000091552734,9.425000190734863,9.92024040222168,,,,91.3499984741211,90.13999938964844,,9.37600040435791,258.0,102.4800033569336,95.4925537109375,,
2022-03-08,8.973527908325195,130.60000610351562,158.3611297607422,88.9483413696289,98.29502868652344,16.458171844482422,99.94999694824219,7.568999767303467,100.15809631347656,106.75202178955078,97.97064208984375,103.03776550292969,98.98999786376953,124.30000305175781,98.4000015258789,100.41200256347656,100.59996032714844,7.105999946594238,100.08060455322266,74.82234191894531,65.5999984741211,10.24743366241455,110.48999786376953,99.0,99.18565368652344,9.42199993133545,75.5199966430664,67.20999908447266,123.12999725341797,10.414033889770508,,104.00238800048828,,10.280811309814453,104.5,74.20999908447266,9.186784744262695,,122.37000274658203,,120.60460662841797,104.66092681884766,104.46612548828125,66.6119613647461,86.87000274658203,97.66830444335938,70.93000030517578,96.13999938964844,9.395000457763672,9.895389556884766,,,,91.3499984741211,91.26000213623047,,9.302000045776367,255.47000122070312,100.05999755859375,95.5825424194336,,
2022-03-09,8.983388900756836,130.3000030517578,158.59681701660156,88.75100708007812,96.79966735839844,16.369224548339844,100.5199966430664,7.548999786376953,99.13006591796875,107.49993896484375,98.84038543701172,101.40613555908203,98.12999725341797,123.41000366210938,98.69999694824219,100.09284973144531,101.1876220703125,7.120999813079834,100.22949981689453,74.63288879394531,63.810001373291016,10.22863483428955,109.52999877929688,97.54000091552734,99.16587829589844,9.513999938964844,74.63999938964844,67.18000030517578,123.19000244140625,10.344797134399414,,104.07237243652344,,10.280811309814453,104.01000213623047,73.55000305175781,9.17380428314209,,120.52999877929688,,120.60460662841797,103.97145080566406,104.60584259033203,65.6429443359375,87.33000183105469,97.31880950927734,71.2300033569336,95.33000183105469,9.406999588012695,9.963976860046387,,,,91.52999877929688,90.16000366210938,,9.510000228881836,257.0,101.37000274658203,94.99259185791016,,
2022-03-10,9.012972831726074,130.10000610351562,158.1549072265625,89.93501281738281,96.80963897705078,16.3602294921875,100.22000122070312,7.539999961853027,99.07018280029297,107.21074676513672,100.8697738647461,101.62377166748047,98.93000030517578,125.4000015258789,98.6500015258789,100.73114776611328,102.58207702636719,7.111000061035156,100.23943328857422,74.66280364990234,63.15999984741211,10.142555236816406,109.0199966430664,97.29000091552734,98.5823745727539,9.458000183105469,74.05000305175781,66.94999694824219,121.5199966430664,10.33720874786377,,104.20233917236328,,10.280811309814453,104.41000366210938,73.55000305175781,9.13386058807373,,120.05999755859375,,120.60460662841797,103.94146728515625,104.68567657470703,65.0235824584961,86.87999725341797,97.35875701904297,71.16999816894531,96.29000091552734,9.420000076293945,10.006718635559082,,,,91.18000030517578,90.19999694824219,,9.442000389099121,257.0199890136719,100.16999816894531,96.48247528076172,,
2022-03-11,8.934083938598633,130.8000030517578,158.59681701660156,89.5206069946289,97.00901794433594,16.443180084228516,99.44999694824219,7.489999771118164,98.92046356201172,106.40299987792969,101.52957916259766,101.90074920654297,99.4000015258789,121.0199966430664,98.55000305175781,99.98314666748047,100.6995620727539,7.0,100.22949981689453,74.28390502929688,63.2400016784668,10.142555236816406,108.9000015258789,96.43000030517578,98.40435028076172,9.458000183105469,74.12000274658203,66.08999633789062,122.87999725341797,10.389373779296875,,105.01212310791016,,10.280811309814453,103.5,74.5,9.15982437133789,,119.19999694824219,,120.60460662841797,103.8515396118164,104.20665740966797,64.17444610595703,86.7699966430664,97.28885650634766,69.7300033569336,96.80000305175781,9.35200023651123,10.03852653503418,,,,91.66000366210938,90.0999984741211,,9.399999618530273,257.9599914550781,100.05999755859375,96.47247314453125,,
2022-03-14,8.89463996887207,130.5,157.90940856933594,88.6030044555664,96.45075225830078,16.19133186340332,98.98999786376953,7.488999843597412,98.66096496582031,105.11659240722656,100.36992645263672,101.87107849121094,98.05000305175781,120.0,98.12000274658203,98.57689666748047,99.75332641601562,6.954999923706055,97.67835235595703,73.53607940673828,62.54999923706055,10.121777534484863,108.19000244140625,96.69999694824219,97.90985870361328,9.460000038146973,73.12999725341797,66.01000213623047,123.58999633789062,10.408344268798828,,104.66221618652344,,10.280811309814453,101.56999969482422,73.88999938964844,9.101906776428223,,118.69999694824219,,120.60460662841797,103.4718246459961,104.58587646484375,63.83479690551758,85.98999786376953,98.14761352539062,68.11000061035156,96.05000305175781,9.35099983215332,9.88743782043457,,,,92.19999694824219,89.81999969482422,,9.300999641418457,256.0,101.38999938964844,94.46263122558594,,
2022-03-15,8.943944931030273,130.60000610351562,158.10580444335938,89.01741027832031,96.9691390991211,16.35523223876953,99.98999786376953,7.468999862670898,98.76077270507812,105.95425415039062,100.26995849609375,102.03924560546875,98.4000015258789,121.05000305175781,97.8499984741211,99.18527221679688,100.3708724975586,6.947999954223633,98.36328887939453,73.4862289428711,63.34000015258789,10.150470733642578,108.75,95.5,98.33512878417969,9.486000061035156,73.23999786376953,66.36000061035156,121.8499984741211,10.460509300231934,,104.22232818603516,,10.280811309814453,102.9000015258789,73.26000213623047,9.138854026794434,,118.02999877929688,,120.60460662841797,103.9214859008789,103.8873062133789,63.21542739868164,86.22000122070312,97.16902923583984,68.5999984741211,96.30000305175781,9.395000457763672,10.037532806396484,,73.08000183105469,,92.20999908447266,90.62000274658203,,9.29699993133545,256.1199951171875,100.2699966430664,94.44263458251953,,
2022-03-16,8.953805923461914,130.5,157.82101440429688,89.1654052734375,97.69688415527344,16.225311279296875,99.69999694824219,7.460000038146973,98.80069732666016,107.00132751464844,101.62954711914062,102.15795135498047,100.0,120.11000061035156,98.33999633789062,98.58686828613281,99.30510711669922,6.857999801635742,98.47248077392578,74.03462982177734,63.2400016784668,10.056475639343262,108.75,96.19000244140625,98.0582046508789,9.527999877929688,73.69999694824219,66.33999633789062,124.48999786376953,10.456714630126953,,103.67247772216797,,10.280811309814453,103.19000244140625,73.0,9.139852523803711,,117.01000213623047,,120.60460662841797,103.82156372070312,103.83740997314453,63.77485656738281,85.11000061035156,98.1176528930664,68.55000305175781,96.94999694824219,9.380000114440918,10.026598930358887,,72.02999877929688,,92.55999755859375,91.38999938964844,,9.350000381469727,258.9800109863281,100.98999786376953,94.32263946533203,,
2022-03-17,8.943944931030273,130.0,157.9879608154297,89.06674194335938,97.00901794433594,16.141361236572266,99.66000366210938,7.428999900817871,98.5112533569336,106.69219207763672,100.8697738647461,102.78116607666016,99.37000274658203,120.66000366210938,98.5999984741211,99.2451171875,100.90872955322266,6.831999778747559,99.18720245361328,72.28971099853516,63.95000076293945,10.057464599609375,108.98999786376953,95.66000366210938,97.96920013427734,9.442000389099121,73.23999786376953,66.25,122.66000366210938,10.414033889770508,,103.91241455078125,,10.280811309814453,102.0999984741211,72.77999877929688,9.165816307067871,,115.4000015258789,,120.60460662841797,103.36190795898438,105.7834243774414,63.83479690551758,85.1500015258789,98.41722106933594,68.8499984741211,95.55000305175781,9.458999633789062,10.005000114440918,,71.69999694824219,,93.44999694824219,91.4000015258789,,9.305000305175781,258.510009765625,101.0,94.49263000488281,,
2022-03-18,8.953805923461914,143.0,158.10580444335938,89.39234161376953,96.79966735839844,16.190332412719727,100.0,7.400000095367432,98.88054656982422,101.21747589111328,99.94005584716797,102.18762969970703,98.91999816894531,123.4000015258789,99.0,99.444580078125,100.89877319335938,6.800000190734863,98.96881866455078,72.98767852783203,64.7300033569336,10.040644645690918,109.20999908447266,95.97000122070312,97.27690887451172,9.477999687194824,73.83000183105469,66.33000183105469,123.27999877929688,10.447230339050293,,104.95214080810547,,10.280811309814453,102.91999816894531,73.33000183105469,9.271662712097168,,116.75,,120.60460662841797,102.42261505126953,105.26448822021484,63.854774475097656,85.97000122070312,97.8680191040039,69.95999908447266,95.97000122070312,9.494000434875488,10.060999870300293,,71.1500015258789,,91.70999908447266,90.63999938964844,,9.300000190734863,260.0,100.76000213623047,95.3925552368164,,
2022-03-21,8.914361953735352,135.4499969482422,157.90940856933594,89.06674194335938,96.89936065673828,16.383216857910156,100.43000030517578,7.388999938964844,99.06019592285156,104.53820037841797,96.74101257324219,102.18762969970703,97.55999755859375,123.44000244140625,99.95999908447266,99.73381042480469,100.7493667602539,6.7820000648498535,98.75042724609375,73.0774154663086,64.98999786376953,10.207857131958008,110.05000305175781,97.29000091552734,97.81095886230469,9.447999954223633,72.8499984741211,66.1500015258789,123.37999725341797,10.499395370483398,,104.58223724365234,,10.280811309814453,103.30000305175781,72.77999877929688,9.376511573791504,,118.4800033569336,,120.60460662841797,102.7223892211914,105.01499938964844,63.48515319824219,86.48999786376953,98.69681549072266,68.77999877929688,96.0,9.498000144958496,10.020999908447266,,71.19000244140625,,92.91000366210938,92.62000274658203,,9.329000473022461,260.0,100.97000122070312,95.69253540039062,,
2022-03-22,8.963666915893555,135.9600067138672,158.29238891601562,89.68833923339844,97.0289535522461,16.430187225341797,100.0999984741211,7.369999885559082,99.44945526123047,107.04121398925781,98.28055572509766,102.1183853149414,98.55000305175781,125.0,100.54000091552734,99.73381042480469,100.46051788330078,6.77400016784668,98.60153198242188,74.6229248046875,64.30000305175781,10.280084609985352,110.30000305175781,97.22000122070312,98.20655822753906,9.4399995803833,72.68000030517578,66.19999694824219,122.79000091552734,10.612260818481445,,104.66221618652344,,10.280811309814453,103.0999984741211,74.31999969482422,9.427438735961914,,119.69999694824219,,120.60460662841797,103.35191345214844,104.87528991699219,63.16547775268555,85.87000274658203,99.2560043334961,68.55000305175781,96.66000366210938,9.489999771118164,10.003000259399414,,71.08000183105469,,92.30000305175781,91.79000091552734,,9.298999786376953,256.0,101.0,95.0025863647461,,
2022-03-23,8.953805923461914,136.27000427246094,158.3611297607422,89.7870101928711,96.98908233642578,16.491151809692383,100.75,7.330999851226807,99.70895385742188,108.79631805419922,97.98064422607422,102.33601379394531,98.48999786376953,124.0,100.98999786376953,99.83354187011719,100.59996032714844,6.767000198364258,99.26661682128906,74.12437438964844,64.18000030517578,10.245454788208008,109.93000030517578,96.56999969482422,97.56371307373047,9.644000053405762,72.5,66.08000183105469,123.5,10.598982810974121,,104.76219177246094,,10.280811309814453,102.83999633789062,73.30000305175781,9.564242362976074,,119.2300033569336,,120.60460662841797,103.3319320678711,104.42620849609375,63.37526321411133,87.0199966430664,98.25745391845703,68.80000305175781,98.8499984741211,9.519000053405762,10.04699993133545,,70.80000305175781,,92.63999938964844,91.73999786376953,,9.305999755859375,257.989990234375,102.0,95.96251678466797,,
2022-03-24,8.953805923461914,136.27000427246094,158.8914337158203,89.91527557373047,96.7298812866211,16.49015235900879,100.22000122070312,7.434000015258789,99.57920837402344,107.78913116455078,98.72042083740234,102.82073974609375,98.41000366210938,123.19999694824219,100.91999816894531,99.08554077148438,100.95853424072266,6.800000190734863,98.63130950927734,74.78245544433594,63.560001373291016,10.281073570251465,109.70999908447266,96.4000015258789,97.81095886230469,9.529999732971191,71.97000122070312,65.69999694824219,122.80999755859375,10.570528984069824,,105.40201568603516,,10.280811309814453,102.80000305175781,73.5999984741211,9.631146430969238,,118.5999984741211,,120.60460662841797,103.62171173095703,104.78546905517578,63.265377044677734,87.16999816894531,97.9578857421875,69.9000015258789,97.98999786376953,9.63599967956543,10.039999961853027,,71.69999694824219,,92.55000305175781,91.0,,9.307999610900879,255.00999450683594,101.97000122070312,95.25257110595703,,
